datetime;Jahr;monat;Tag;Stunde;Datum;Tag des Jahres;Tag des Monats;Uhrzeit;timestamp;zone_name;carbon_intensity_avg;carbon_intensity_production_avg;carbon_intensity_discharge_avg;carbon_intensity_import_avg;carbon_rate_avg;total_production_avg;total_storage_avg;total_discharge_avg;total_import_avg;total_export_avg;total_consumption_avg;production_sources;power_origin_percent_fossil_avg;power_origin_percent_renewable_avg;power_production_biomass_avg;power_production_coal_avg;power_production_gas_avg;power_production_hydro_avg;power_production_nuclear_avg;power_production_oil_avg;power_production_solar_avg;power_production_wind_avg;power_production_geothermal_avg;power_production_unknown_avg;power_consumption_biomass_avg;power_consumption_coal_avg;power_consumption_gas_avg;power_consumption_hydro_avg;power_consumption_nuclear_avg;power_consumption_oil_avg;power_consumption_solar_avg;power_consumption_wind_avg;power_consumption_geothermal_avg;power_consumption_unknown_avg;power_consumption_battery_discharge_avg;power_consumption_hydro_discharge_avg;carbon_origin_percent_biomass_avg;carbon_origin_percent_coal_avg;carbon_origin_percent_gas_avg;carbon_origin_percent_hydro_avg;carbon_origin_percent_nuclear_avg;carbon_origin_percent_oil_avg;carbon_origin_percent_solar_avg;carbon_origin_percent_wind_avg;carbon_origin_percent_geothermal_avg;carbon_origin_percent_unknown_avg;carbon_origin_percent_battery_discharge_avg;carbon_origin_percent_hydro_discharge_avg;power_net_discharge_battery_avg;power_net_discharge_hydro_avg;power_net_import_CH_avg;power_net_import_CZ_avg;power_net_import_DE_avg;power_net_import_HU_avg;power_net_import_IT-NO_avg;power_net_import_SI_avg;latest_forecasted_dewpoint_avg;latest_forecasted_precipitation_avg;latest_forecasted_solar_avg;latest_forecasted_temperature_avg;latest_forecasted_wind_x_avg;latest_forecasted_wind_y_avg;latest_forecasted_price_avg;latest_forecasted_production_avg;latest_forecasted_consumption_avg;latest_forecasted_power_net_import_CH_avg;latest_forecasted_power_net_import_CZ_avg;latest_forecasted_power_net_import_DE_avg;latest_forecasted_power_net_import_HU_avg;latest_forecasted_power_net_import_IT-NO_avg;latest_forecasted_power_net_import_SI_avg;latest_forecasted_production_solar_avg;latest_forecasted_production_wind_avg
2020-01-03T01:00:00+00:00;2020;1;3;1;03.01.20;3;3;01:00:00;1578013200;AT;262.69;250.88;;274.36;0;4453.25;1257.25;0;4497;2097;5596;entsoe.eu;38.23;52.36;308;158.75;1736.75;1945.75;0;0;0;282;0;22;410.15;789.59;1265;1286.26;526.67;18.63;0;1232.68;1.06;66.07;0;0;;;;;;;;;;;;;;-1257.25;-432;1426;3071;-692;-20;-953;265.96;0;0;271.11;0.7;1.38;29.03;4325;5728;-700;481;4849;-800;0;;0;168
2020-01-03T02:00:00+00:00;2020;1;3;2;03.01.20;3;3;02:00:00;1578016800;AT;266.49;258.62;;275.14;0;4533.5;1302.5;0;4126;1863;5494;entsoe.eu;39.46;51.47;304;160;1849.5;1960;0;0;0;238;0;22;390.48;748.51;1338.77;1305.05;498.45;16.84;0;1131.37;0.94;63.6;0;0;;;;;;;;;;;;;;-1302.5;-227;1386;2740;-685;-23;-928;265.94;0;0;271.19;0.67;1.26;28.5;4350;5544;-699;469;4826;-800;-14;;0;164
2020-01-03T03:00:00+00:00;2020;1;3;3;03.01.20;3;3;03:00:00;1578020400;AT;268.75;266.37;;271.44;0;4543;1307.25;0;4059;1704;5590.75;entsoe.eu;40.21;50.83;304;160;1929;1923;0;0;0;205;0;22;391.72;743.31;1424.75;1312.41;500.74;16.67;0;1136.21;0.92;64.02;0;0;;;;;;;;;;;;;;-1307.25;-100;1386;2673;-699;-24;-881;266.07;0;0;271.29;0.64;1.26;29;4404;5572;-700;326;4796;-800;0;;0;172
2020-01-03T04:00:00+00:00;2020;1;3;4;03.01.20;3;3;04:00:00;1578024000;AT;278.63;286.63;;268.35;0;4899.5;329;0;3809;2200;6179.5;entsoe.eu;43.19;48.79;304;160.5;2325.25;1930.75;0;0;0;157;0;22;413.93;756.97;1830.82;1435.02;495.11;16.93;0;1165.08;0.92;64.85;0;0;;;;;;;;;;;;;;-329;-335;1258;2551;-813;-29;-1023;266.04;0;0;271.46;0.51;1.16;33.69;4558;5856;-700;-58;4669;-800;0;;0;164
2020-01-03T05:00:00+00:00;2020;1;3;5;03.01.20;3;3;05:00:00;1578027600;AT;279.01;295.2;173.47;277.18;0;5082;0;715.75;3667;2555;6909.75;entsoe.eu;41.83;51.22;304;161;2519;1979;0;0;0;97;0;22;410.67;776.33;2030.37;1502.69;479.61;15.81;0;1102.71;0.86;67.48;0;523.24;;;;;;;;;;;;;;715.75;-373;1307;2360;-903;-102;-1177;266;0;0;271.64;0.41;1.11;40.92;4864;6412;-696;-13;4650;-800;0;;0;144
2020-01-03T06:00:00+00:00;2020;1;3;6;03.01.20;3;3;06:00:00;1578031200;AT;279.02;292.56;173.47;301.94;0;5424.25;0;1423.75;3346;2529;7665;entsoe.eu;40.54;53.59;304;161.25;2687.25;2143.75;0;0;0;106;0;22;394.34;809.73;2215.42;1667.82;449.96;13.71;0.9;973.43;0.72;67.74;0;1071.33;;;;;;;;;;;;;;1423.75;-185;1373;1973;-923;-153;-1268;265.97;0;0;271.88;0.4;1.26;43.09;5671;7152;-700;302;4657;-800;-224;;0;116
2020-01-03T07:00:00+00:00;2020;1;3;7;03.01.20;3;3;07:00:00;1578034800;AT;277.28;289.28;173.47;307.63;0;5547.25;0;1676.75;3540;2629;8135;entsoe.eu;39.68;54.7;304;161.5;2717;2245.75;0;0;20;77;0;22;398.27;842.39;2302.11;1763.94;457.54;13.58;25.55;962.94;0.73;69.69;0;1298.43;;;;;;;;;;;;;;1676.75;-221;1443;2097;-954;-186;-1268;265.95;0;0;272.18;0.38;1.37;43.1;6017;7596;-618;477;4587;-800;-315;;8;96
2020-01-03T08:00:00+00:00;2020;1;3;8;03.01.20;3;3;08:00:00;1578038400;AT;269.63;278.92;173.47;298.16;0;5827.5;0;1657.75;3689;2812;8362.25;entsoe.eu;38.66;55.89;304;161.75;2743.25;2465.5;0;0;77;54;0;22;402.68;828.66;2322.03;1907.43;455.35;14.15;117.22;984.64;0.77;68.42;0;1261.04;;;;;;;;;;;;;;1657.75;-353;1349;2340;-984;-202;-1273;266.47;0;16.67;273.21;0.38;1.39;44.2;6206;7876;-602;419;4600;-800;-311;;48;96
2020-01-03T09:00:00+00:00;2020;1;3;9;03.01.20;3;3;09:00:00;1578042000;AT;268.26;275.24;173.47;293.31;0;5834.5;0;1395.5;3656;2443;8443;entsoe.eu;38.92;55.68;304;162;2696;2463.5;0;0;162;25;0;22;415.83;846.09;2357.04;1968.27;455.56;14.47;236.74;991.76;0.75;68.49;0;1088.13;;;;;;;;;;;;;;1395.5;-248;1276;2380;-935;-194;-1066;267.7;0;50.95;274.72;0.54;1.42;43.02;6193;7976;-653;447;4711;-800;-315;;128;88
2020-01-03T10:00:00+00:00;2020;1;3;10;03.01.20;3;3;10:00:00;1578045600;AT;272.97;278.71;173.47;287.06;0;5870.5;0;928.5;4163;2566;8396;entsoe.eu;40.5;53.67;304;163;2754;2360.5;0;0;240;27;0;22;435.72;914.36;2397.16;1873.75;489.55;16.24;342.61;1127.39;0.85;72.4;0;726.09;;;;;;;;;;;;;;928.5;-448;1355;2808;-959;-206;-953;268.99;0;87.14;276.34;0.69;1.33;42.95;5929;8016;-665;655;4302;-786;0;;216;84
2020-01-03T11:00:00+00:00;2020;1;3;11;03.01.20;3;3;11:00:00;1578049200;AT;278.29;277.45;173.47;295.45;0;5908.5;0;654.5;4278;2572;8269;entsoe.eu;41.62;52.01;307;163;2756.25;2357.25;0;0;270;33;0;22;436.9;962.71;2388.47;1863.56;527.2;16.31;367.18;1089.12;0.85;73.61;0;543.2;;;;;;;;;;;;;;654.5;-531;1449;2829;-977;-181;-883;269.98;0;117.62;277.36;0.92;1.17;42.49;5561;7968;-675;548;4451;-785;70;;268;92
2020-01-03T12:00:00+00:00;2020;1;3;12;03.01.20;3;3;12:00:00;1578052800;AT;279.83;285.57;173.47;293.61;0;5715;0;824.75;3988;2394;8133.75;entsoe.eu;41.83;51.63;308;163.5;2751;2204.5;0;0;232;34;0;22;432.51;923.11;2392.92;1766.12;531.91;15.7;287.39;1061.36;0.79;70.47;0;651.57;;;;;;;;;;;;;;824.75;-499;1375;2613;-983;-146;-766;270.71;0;138.1;277.72;1.27;1.04;42.97;5611;7772;-552;88;4608;-762;100;;256;116
2020-01-03T13:00:00+00:00;2020;1;3;13;03.01.20;3;3;13:00:00;1578056400;AT;282.31;286.06;173.47;294.75;0;5732.25;0;651.5;3970;2323;8030.75;entsoe.eu;42.85;50.21;308;160.5;2776.25;2266.5;0;0;147;52;0;22;432.82;927.16;2425.26;1830.05;557.85;15.72;173.31;1088.71;0.77;72.67;0;506.52;;;;;;;;;;;;;;651.5;-336;1428;2542;-1095;-113;-779;270.84;0;194.29;277.39;1.43;0.89;42.8;5403;7660;-675;377;4668;-793;0;;184;160
2020-01-03T14:00:00+00:00;2020;1;3;14;03.01.20;3;3;14:00:00;1578060000;AT;284.96;288.33;173.47;298.59;0;5736.25;0;630;3736;2102;8000.25;entsoe.eu;43.42;49.82;308;158.5;2813.25;2329.5;0;0;63;42;0;22;428.89;895.7;2491.52;1909.7;540.5;14.98;70.62;1032.17;0.7;71.83;0;543.73;;;;;;;;;;;;;;630;-217;1365;2371;-1113;-131;-641;270.35;0;159.52;276.45;1.38;1.11;42.33;5493;7652;-574;387;4861;-796;-280;;92;240
2020-01-03T15:00:00+00:00;2020;1;3;15;03.01.20;3;3;15:00:00;1578063600;AT;282.86;285.29;173.47;301.92;0;5814.25;0;793.75;3802;2095;8315;entsoe.eu;41.92;51.32;308;159.25;2820;2474;0;0;12;19;0;22;430.37;918.28;2475.6;2041.99;562;14.6;11.73;1023.42;0.67;76.21;0;760.22;;;;;;;;;;;;;;793.75;-257;1535;2267;-1029;-159;-650;269.3;0.01;117.62;275.01;1.49;1.23;41.98;5835;7824;-550;406;4790;-800;-280;;24;316
2020-01-03T16:00:00+00:00;2020;1;3;16;03.01.20;3;3;16:00:00;1578067200;AT;273.76;272.74;173.47;303.26;0;6033.25;0;1051;3780;2255;8609.25;entsoe.eu;39.5;53.94;308;158;2783.75;2715.5;0;0;0;46;0;22;420.34;907.22;2403.01;2213.41;564.12;13.9;0.06;1010.64;0.61;76.77;0;999.28;;;;;;;;;;;;;;1051;-273;1619;2161;-1082;-167;-733;268.96;0.01;88.57;274.32;1.72;1.03;41.63;6224;8228;-495;800;4395;-800;-280;;0;360
2020-01-03T17:00:00+00:00;2020;1;3;17;03.01.20;3;3;17:00:00;1578070800;AT;264.35;270.19;173.47;291.58;0;5775;0;1496.5;3757;2536;8492.5;entsoe.eu;36.94;56.73;305;157.5;2617;2610.5;0;0;0;63;0;22;407.32;842.41;2207.63;2069.95;537.74;13.57;0;1038.67;0.59;73.87;0;1300.86;;;;;;;;;;;;;;1496.5;-457;1560;2197;-1098;-204;-777;269.13;0.03;70.95;274.27;1.98;0.8;42.85;6440;8268;-361;800;3953;-800;-280;;0;396
2020-01-03T18:00:00+00:00;2020;1;3;18;03.01.20;3;3;18:00:00;1578074400;AT;265.35;271.02;173.47;279.67;0;5700.75;0;995.25;4118;2763;8051;entsoe.eu;37.86;55.2;304;157.75;2587.75;2570.25;0;0;0;59;0;22;415.07;830.79;2128.03;1979.77;558.11;14.93;0;1130.87;0.68;74.14;0;918.72;;;;;;;;;;;;;;995.25;-640;1613;2505;-1095;-204;-824;269.58;0.04;59.52;274.34;2.17;0.45;37.02;5887;7912;-545;800;4304;-800;-280;;0;416
2020-01-03T19:00:00+00:00;2020;1;3;19;03.01.20;3;3;19:00:00;1578078000;AT;269.82;269.98;173.47;271.86;0;5528.5;0;105;4533;2676;7490.5;entsoe.eu;40.32;51.34;306;160.25;2479.5;2482.75;0;0;0;78;0;22;440.73;878.78;2047.01;1900.44;624.47;17.03;0;1278.38;0.79;77.42;0;225.55;;;;;;;;;;;;;;105;-641;1657;2876;-1042;-169;-824;269.97;0.01;0;274.27;2.44;0.45;41.91;5970;7508;-700;800;4526;-800;-280;;0;476
2020-01-03T20:00:00+00:00;2020;1;3;20;03.01.20;3;3;20:00:00;1578081600;AT;257.03;258.96;173.47;258.95;0;4926.75;0;216.75;4752;2895;7000.5;entsoe.eu;37.03;53.78;304;162.25;2043.25;2300.25;0;0;0;95;0;22;447.91;845.97;1654.57;1699.92;643.66;18.38;0;1345.01;0.85;74.72;0;269.55;;;;;;;;;;;;;;216.75;-841;1674;3078;-1026;-191;-837;270.57;0.03;0;274.35;2.71;0.69;36.01;5300;7040;-700;800;4403;-800;-315;;0;664
2020-01-03T21:00:00+00:00;2020;1;3;21;03.01.20;3;3;21:00:00;1578085200;AT;251.56;247.15;173.47;258.68;0;4783;0;156.5;4673;2758;6854.5;entsoe.eu;35.99;54.1;304;162.25;1850.75;2308;0;0;0;136;0;22;451.52;855.57;1518.25;1712.42;679.88;18.66;0;1347.73;0.87;74.11;0;195.54;;;;;;;;;;;;;;156.5;-744;1785;2888;-965;-174;-875;271.02;0.06;0;274.36;3.02;0.84;36.03;5283;6928;-699;800;4379;-800;-315;;0;904
2020-01-03T22:00:00+00:00;2020;1;3;22;03.01.20;3;3;22:00:00;1578088800;AT;244.78;240.3;;249.09;0;4620.75;395;0;4838;2674;6389.75;entsoe.eu;35.25;53.98;304;163.25;1704.5;2252;0;0;0;175;0;22;442.79;812.31;1348.35;1590.05;687.72;19.15;0;1381.55;0.9;73.33;0;33.61;;;;;;;;;;;;;;-395;-758;1825;3013;-950;-131;-835;272.01;0.15;0;274.54;3.27;0.91;31.03;5330;6584;-699;800;4209;-800;-289;;0;1136
2020-01-03T23:00:00+00:00;2020;1;3;23;03.01.20;3;3;23:00:00;1578092400;AT;242.1;238.58;;245.24;0;4576.25;1311.5;0;5114;2349;6029.75;entsoe.eu;34.87;53.47;290;163.25;1673.75;2232.25;0;0;0;195;0;22;413.01;778.2;1231.71;1461.91;702.56;19.19;0;1343.29;0.88;73.51;0;5.53;;;;;;;;;;;;;;-1311.5;-813;2009;3105;-773;-24;-739;272.21;0.23;0;274.71;3.44;0.5;27.79;5194;6200;-1083;800;5225;-800;-230;;0;1084
2020-01-04T00:00:00+00:00;2020;1;4;0;04.01.20;4;4;00:00:00;1578096000;AT;236.61;230.02;;242.94;0;4510.75;1127.5;0;4707;2353;5737.25;entsoe.eu;33.99;54.75;298;163.5;1560;2155.25;0;0;0;312;0;22;405.9;713.49;1151.58;1407.87;645.85;18.25;0;1326.25;0.85;67.22;0;0;;;;;;;;;;;;;;-1127.5;-797;1763;2944;-840;-26;-690;272.55;0.3;0;274.85;3.64;0.33;28.07;5014;5860;-1060;800;4759;-800;-180;;0;1344
2020-01-04T01:00:00+00:00;2020;1;4;1;04.01.20;4;4;01:00:00;1578099600;AT;224.26;203.09;;245.42;0;4569.25;1369.5;0;4573;2223;5549.75;entsoe.eu;31.49;57.99;306;159.5;1332.5;2171.25;0;0;0;578;0;22;401.92;679.56;987.73;1382.08;583.93;18.01;0;1433.52;0.84;62.16;0;0;;;;;;;;;;;;;;-1369.5;-672;1574;2999;-850;-25;-676;273.13;0.15;0;275.1;3.84;0.04;26.09;5065;5680;-1200;800;4923;-800;-176;;0;1576
2020-01-04T02:00:00+00:00;2020;1;4;2;04.01.20;4;4;02:00:00;1578103200;AT;219.33;196.06;;244.72;0;4522.5;1239;0;4146;2076;5353.5;entsoe.eu;30.71;58.91;308;159.75;1246.25;2163.5;0;0;0;623;0;22;387.95;635.15;933.03;1396.34;555.94;16.47;0;1368.58;0.78;59.25;0;0;;;;;;;;;;;;;;-1239;-434;1419;2727;-893;-25;-724;273.6;0.4;0;275.11;3.66;-0.12;25.82;5029;5472;-1199;800;4825;-800;-168;;0;1648
2020-01-04T03:00:00+00:00;2020;1;4;3;04.01.20;4;4;03:00:00;1578106800;AT;214.16;191.28;;239.77;0;4517.25;1178;0;4032;1981;5390.25;entsoe.eu;29.88;59.89;308;159.75;1198.75;2179.75;0;0;0;649;0;22;387.56;620.56;914.51;1433.52;551.21;16.18;0;1406.61;0.75;59.35;0;0;;;;;;;;;;;;;;-1178;-308;1412;2620;-895;-29;-749;273.81;0.86;0;275.04;3.24;-0.27;26.01;5028;5512;-1200;800;4832;-800;-165;;0;1728
2020-01-04T04:00:00+00:00;2020;1;4;4;04.01.20;4;4;04:00:00;1578110400;AT;217.84;196.93;;240.55;0;4557.75;980.25;0;4195;2135;5637.5;entsoe.eu;30.59;59.31;308;159.75;1269.25;2124.75;0;0;0;674;0;22;398.08;660.73;984.14;1427.03;569.68;16.77;0;1517.68;0.76;62.63;0;0;;;;;;;;;;;;;;-980.25;-342;1495;2700;-915;-39;-839;273.56;1.16;0;274.71;3.01;-0.51;28.04;5034;5628;-1200;800;4807;-800;-182;;0;1772
2020-01-04T05:00:00+00:00;2020;1;4;5;04.01.20;4;4;05:00:00;1578114000;AT;217.81;201.81;;235.56;0;4789.25;932.25;0;4327;2204;5980;entsoe.eu;31.05;59.26;308;160;1406;2177.25;0;0;0;716;0;22;405.88;671.41;1101.57;1488.92;579.16;17.09;0;1647.89;0.76;67.32;0;0;;;;;;;;;;;;;;-932.25;-351;1515;2812;-951;-36;-866;273.38;1.43;0;274.52;2.85;-0.7;28.02;5444;5900;-1200;750;4792;-800;-225;;0;1772
2020-01-04T06:00:00+00:00;2020;1;4;6;04.01.20;4;4;06:00:00;1578117600;AT;223.5;203.01;;245.09;0;5108.5;986.5;0;4829;2406;6545;entsoe.eu;32.01;57.89;308;160;1544.25;2241.25;0;0;0;833;0;22;421.84;772.64;1225.49;1542.37;661.14;18.29;1.02;1823.69;0.81;77.84;0;0;;;;;;;;;;;;;;-986.5;-441;1868;2961;-1028;-40;-897;273.16;1.65;0;274.29;2.82;-0.73;23.79;5779;6556;-1200;756;5132;-800;-235;;0;1804
2020-01-04T07:00:00+00:00;2020;1;4;7;04.01.20;4;4;07:00:00;1578121200;AT;218.04;190.9;;246.18;0;5207;796.25;0;5019;2364;7065.75;entsoe.eu;30.85;59.48;308;160;1451.25;2237.75;0;0;13;1015;0;22;448.77;841.75;1235.28;1621.35;683.49;19.7;18.1;2113.92;0.85;82.63;0;0.12;;;;;;;;;;;;;;-796.25;-431;1877;3142;-1043;-36;-854;272.7;0.19;0;273.87;2.87;-1.01;24.52;5864;7028;-1200;537;5850;-800;-250;;4;1776
2020-01-04T08:00:00+00:00;2020;1;4;8;04.01.20;4;4;08:00:00;1578124800;AT;211.05;183.45;;241.88;0;5356.25;28.25;0;4793;2613;7508;entsoe.eu;29.78;61.44;308;160;1423;2202.25;0;0;41;1200;0;22;463.74;846.43;1287.77;1695.94;659.15;19.51;83.87;2358.36;0.9;81.9;0;10.58;;;;;;;;;;;;;;-28.25;-469;1722;3071;-1132;-65;-947;272.72;0.4;9.05;273.99;2.85;-1.42;30.41;5964;7416;-1200;564;5627;-800;-292;;28;1692
2020-01-04T09:00:00+00:00;2020;1;4;9;04.01.20;4;4;09:00:00;1578128400;AT;200.22;179.92;173.47;233.57;0;5632.75;0;736.75;4016;2659;7726.5;entsoe.eu;26.87;65.9;308;160.5;1472;2424.25;0;0;72;1174;0;22;422;701.16;1288.46;1861.95;558.47;15.77;138.52;2101.92;0.73;70.73;0;566.85;;;;;;;;;;;;;;736.75;-388;1453;2563;-1279;-53;-939;272.91;0.53;25.71;274.57;2.84;-1.58;41.06;6267;7584;-1188;-128;5132;-800;0;;60;1632
2020-01-04T10:00:00+00:00;2020;1;4;10;04.01.20;4;4;10:00:00;1578132000;AT;201.56;186.4;173.47;226.48;0;5511.25;0;928;4397;2935;7901.25;entsoe.eu;26.71;66.31;308;160.25;1501.5;2469.5;0;0;91;959;0;22;431.75;728.54;1295.62;1861.41;550.83;17.02;178.51;2087.47;0.81;69.53;0;679.8;;;;;;;;;;;;;;928;-634;1394;3003;-1253;-59;-989;272.7;0.64;49.05;274.94;3.27;-1.86;41.06;6165;7684;-1185;-305;5220;-800;100;;88;1544
2020-01-04T11:00:00+00:00;2020;1;4;11;04.01.20;4;4;11:00:00;1578135600;AT;209.56;190.66;173.47;237.4;0;5468.75;0;588;4473;2709;7820.75;entsoe.eu;28.44;64.12;308;160;1534.75;2427;0;0;111;906;0;22;436.76;790.2;1343.03;1861.06;581.72;16.83;193.87;2061.36;0.79;74.45;0;460.7;;;;;;;;;;;;;;588;-547;1569;2904;-1137;-51;-974;272.49;0.71;66.19;275.22;3.99;-1.53;40.85;6163;7688;-1185;300;5106;-800;55;;100;1476
2020-01-04T12:00:00+00:00;2020;1;4;12;04.01.20;4;4;12:00:00;1578139200;AT;203.38;176.27;;236.83;0;5881;295.5;0;4765;2663;7687.5;entsoe.eu;28.57;63.63;308;160;1513.75;2376.25;0;0;115;1386;0;22;439.33;801.04;1303.35;1778.43;599.15;17.63;171.61;2458.24;0.84;74.47;0;43.49;;;;;;;;;;;;;;-295.5;-481;1626;3139;-1202;-32;-948;272.31;1.34;79.05;275.17;4.38;-1.19;40;6239;7448;-1160;413;4949;-794;-27;;120;1692
2020-01-04T13:00:00+00:00;2020;1;4;13;04.01.20;4;4;13:00:00;1578142800;AT;205.44;175.45;;244.15;0;6102.25;554.75;0;4727;2735;7539.5;entsoe.eu;29.05;63.29;308;159.75;1583.25;2334.25;0;0;87;1608;0;22;425.2;796.82;1304.59;1685.53;577.47;17.2;112.39;2508.04;0.81;71.92;0;39.6;;;;;;;;;;;;;;-554.75;-413;1602;3125;-1283;-39;-1000;272.16;0.07;131.9;275.05;4.74;-0.89;40;6284;7276;-1159;449;4961;-800;-176;;100;1840
2020-01-04T14:00:00+00:00;2020;1;4;14;04.01.20;4;4;14:00:00;1578146400;AT;203.81;171.24;;250.77;0;6262.25;445.75;0;4342;2615;7543.5;entsoe.eu;29.12;63.5;308;158.75;1586.25;2397.25;0;0;42;1748;0;22;421.27;784.86;1325.53;1768.62;556.97;16.54;48.64;2530.47;0.78;69.51;0;20.35;;;;;;;;;;;;;;-445.75;-224;1470;2872;-1365;-42;-984;271.94;0.16;108.57;274.63;4.85;-0.91;35.97;6289;7292;-1200;126;5200;-800;-297;;60;1932
2020-01-04T15:00:00+00:00;2020;1;4;15;04.01.20;4;4;15:00:00;1578150000;AT;202.89;168.65;;254.11;0;6522.75;740;0;4361;2438;7705.75;entsoe.eu;29.15;63.67;308;160.75;1640.5;2267.5;0;0;11;2113;0;22;422.4;791.96;1368.89;1671.99;553.46;16.61;9.77;2777.82;0.79;68.63;0;23.44;;;;;;;;;;;;;;-740;-158;1422;2939;-1421;-26;-833;271.95;0.41;78.1;274.09;4.76;-1.01;33.1;6411;7444;-1199;-61;5634;-800;-297;;20;2072
2020-01-04T16:00:00+00:00;2020;1;4;16;04.01.20;4;4;16:00:00;1578153600;AT;201.21;163.06;;270.02;0;6983.25;244.5;0;3868;2683;7923.75;entsoe.eu;29.18;64.17;308;161.25;1709;2324;0;0;0;2459;0;22;407.01;782.43;1447.88;1760.04;526.73;14.66;0.06;2885.78;0.69;67.08;0;31.42;;;;;;;;;;;;;;-244.5;-110;1324;2544;-1542;-41;-990;271.88;0.72;59.52;273.61;5.02;-1.23;34.2;6885;7832;-1200;-316;5090;-800;-297;;0;2328
2020-01-04T17:00:00+00:00;2020;1;4;17;04.01.20;4;4;17:00:00;1578157200;AT;194.35;154.08;;277.69;0;7490.25;93;0;3619;3206;7810.25;entsoe.eu;28.14;65.88;308;160;1728.25;2447;0;0;0;2825;0;22;381.25;724.16;1398.23;1781.86;467.14;13.17;0;2925;0.63;62.12;0;56.71;;;;;;;;;;;;;;-93;-414;1199;2420;-1608;-137;-1047;271.65;1.04;49.05;273.43;5.27;-1.12;36.95;7225;7860;-899;635;3078;-800;-280;;0;2596
2020-01-04T18:00:00+00:00;2020;1;4;18;04.01.20;4;4;18:00:00;1578160800;AT;194.4;153.89;;279.19;0;7576.5;246.75;0;3620;3523;7426.75;entsoe.eu;28.17;65.9;308;161;1751;2385.5;0;0;0;2949;0;22;367.64;683.69;1336.73;1643.87;440.26;13.09;0;2818.83;0.63;58.42;0;63.63;;;;;;;;;;;;;;-246.75;-664;1106;2514;-1677;-202;-980;271.24;0.6;40.48;273.28;5.37;-1.37;39.77;7306;7408;-900;711;2538;-800;-280;;0;2740
2020-01-04T19:00:00+00:00;2020;1;4;19;04.01.20;4;4;19:00:00;1578164400;AT;196.9;150.9;;289.04;0;7307.25;120.75;0;3647;3746;7087.5;entsoe.eu;28.51;65.16;308;151.75;1645.5;2211;0;0;0;2969;0;22;369.26;700.21;1247.7;1485.7;448.85;13.63;0;2748.15;0.66;58.74;0;14.6;;;;;;;;;;;;;;-120.75;-765;1117;2530;-1690;-215;-1076;271.13;0.26;0;273.05;5.72;-1.46;34.85;7025;7056;-900;611;2371;-800;-280;;0;2844
2020-01-04T20:00:00+00:00;2020;1;4;20;04.01.20;4;4;20:00:00;1578168000;AT;202.29;146.83;;307.25;0;7176.75;334;0;3793;3902;6733.75;entsoe.eu;28.67;64.27;308;161.5;1530;2204.25;0;0;0;2951;0;22;357.95;737.81;1118.53;1407.5;475.46;13.75;0;2530.94;0.64;60.66;0;30.63;;;;;;;;;;;;;;-334;-1013;1278;2515;-1503;-227;-1159;271.33;0.6;0;272.66;5.91;-1.78;34.46;6981;6636;-899;447;2472;-800;-280;;0;2904
2020-01-04T21:00:00+00:00;2020;1;4;21;04.01.20;4;4;21:00:00;1578171600;AT;208.4;148.3;;321.6;0;7188;511.75;0;3816;3824;6668.25;entsoe.eu;29.34;63.32;308;161.5;1555.5;2198;0;0;0;2943;0;22;357.73;762.78;1120.63;1392.06;489.24;14.01;0;2411.23;0.67;59.04;0;60.92;;;;;;;;;;;;;;-511.75;-1192;1272;2544;-1362;-226;-1044;271.38;1.07;0;272.55;5.34;-1.98;39.75;6980;6580;-879;472;2631;-800;-278;;0;2892
2020-01-04T22:00:00+00:00;2020;1;4;22;04.01.20;4;4;22:00:00;1578175200;AT;205.98;150.9;;340.39;0;7136.5;202.75;0;2924;3612;6245.75;entsoe.eu;29.81;63.26;308;161;1582;2135.5;0;0;0;2928;0;22;324.74;669.97;1125.77;1369.35;432.78;10.98;0;2247.03;0.5;55.07;0;9.9;;;;;;;;;;;;;;-202.75;-1187;1153;1771;-1258;-222;-945;271.1;1.38;0;272.45;5.21;-1.95;37.95;6930;6356;-874;490;1739;-800;-219;;0;2860
2020-01-04T23:00:00+00:00;2020;1;4;23;04.01.20;4;4;23:00:00;1578178800;AT;208.56;157.31;;347.29;0;7151.25;279.25;0;2640;3605;5907;entsoe.eu;30.72;62.24;308;158.5;1686.25;2135.5;0;0;0;2841;0;22;301.65;611.75;1140.12;1329.44;415.79;9.72;0;2045.6;0.42;52.7;0;0;;;;;;;;;;;;;;-279.25;-1189;1215;1425;-1211;-209;-996;270.78;1.74;0;272.27;4.68;-2.06;33.1;7062;6008;-716;521;1197;-793;-165;;0;2860
2020-01-05T00:00:00+00:00;2020;1;5;0;05.01.20;5;5;00:00:00;1578182400;AT;216.38;163.85;;355.64;0;7149.25;764.25;0;2697;3404;5678;entsoe.eu;32.08;60.79;308;160.5;1782;2056.75;0;0;0;2820;0;22;293.08;609.81;1151.12;1225.62;404.38;10.12;0;1932.87;0.44;50.7;0;0;;;;;;;;;;;;;;-764.25;-1163;1244;1453;-1094;-192;-955;270.65;2.12;0;272.09;4.41;-2.29;32.28;6941;5688;-685;600;1451;-769;-165;;0;2840
